epoch,learning_rate,train_loss,validation_file_acc@1,validation_file_f1,is_best
1,0.002,3.878543481826782,26.0,18.981818181818184,true
2,0.0019998120594700132,3.2795124149322508,48.0,35.06666666666666,true
3,0.001999248310334705,2.0983453750610352,46.0,38.666666666666664,false
4,0.0019983089699300983,1.5795530652999878,60.0,52.0,true
5,0.0019969944003898,1.274633708000183,78.0,71.99999999999999,true
6,0.0019953051085053923,0.9791310453414916,68.0,60.33333333333333,false
7,0.0019932417455310538,0.9011159181594849,72.0,64.66666666666666,false
8,0.001990805106932488,0.7586931371688843,76.0,71.33333333333333,false
9,0.0019879961320802596,0.7092272424697876,74.0,67.66666666666666,false
10,0.001984815903887645,0.6873862743377686,66.0,59.333333333333336,false
11,0.0019812656483931502,0.6453635358810424,76.0,69.0,false
12,0.0019773467342878515,0.6208533906936645,74.0,67.66666666666666,false
13,0.0019730606723877353,0.5656296801567078,80.0,74.0,true
14,0.001968409115051254,0.5626358842849731,76.0,71.66666666666666,false
15,0.001963393855542307,0.5266708731651306,72.0,65.66666666666666,false
16,0.0019580168273389048,0.5140055537223815,80.0,74.66666666666666,true
17,0.001952280103387776,0.5144711613655091,76.0,70.0,false
18,0.0019461858953052076,0.490032331943512,72.0,65.33333333333333,false
19,0.0019397365525244234,0.48230279922485353,76.0,70.66666666666666,false
20,0.0019329345613898347,0.4718395745754242,76.0,68.66666666666666,false
21,0.0019257825441985057,0.46216812372207644,74.0,68.0,false
22,0.0019182832581892087,0.4589654541015625,78.0,72.66666666666666,false
23,0.0019104395944794556,0.45290977716445924,78.0,71.33333333333333,false
24,0.001902254576950917,0.45408795356750487,72.0,65.99999999999999,false
25,0.0018937313610836598,0.45150347948074343,80.0,74.33333333333333,false
26,0.0018848732327396472,0.456724933385849,72.0,65.33333333333333,false
27,0.0018756836068959783,0.44967270612716675,78.0,71.66666666666666,false
28,0.0018661660263283482,0.4516219830513,76.0,68.66666666666666,false
29,0.001856324160245241,0.44729998588562014,72.0,65.0,false
30,0.0018461618028733804,0.4443730545043945,72.0,66.33333333333333,false
31,0.0018356828719949829,0.43569183588027954,74.0,66.99999999999999,false
32,0.001824891407437377,0.43782969236373903,76.0,70.33333333333333,false
33,0.001813791569515575,0.4323192036151886,74.0,67.66666666666666,false
34,0.0018023876374283908,0.4327591347694397,74.0,66.33333333333333,false
35,0.0017906840076087275,0.4334146738052368,80.0,74.33333333333333,false
36,0.0017786851920286698,0.4301309335231781,78.0,71.99999999999999,false
37,0.0017663958164600316,0.4314946889877319,76.0,69.66666666666666,false
38,0.0017538206186910332,0.4330728304386139,80.0,73.99999999999999,false
39,0.0017409644466997946,0.4282979214191437,78.0,72.33333333333333,false
40,0.001727832256785347,0.4278774905204773,78.0,71.99999999999999,false
41,0.0017144291116568849,0.42849324584007265,74.0,66.33333333333333,false
42,0.0017007601784819963,0.42982429027557373,78.0,71.99999999999999,false
43,0.0016868307268946194,0.4303090679645538,76.0,69.0,false
44,0.0016726461269635008,0.4288256585597992,72.0,66.0,false
45,0.0016582118471219303,0.42613054275512696,82.0,76.66666666666666,true
46,0.0016435334520595553,0.4233214509487152,74.0,65.99999999999999,false
47,0.001628616600577089,0.4201569020748138,78.0,71.33333333333333,false
48,0.0016134670434047329,0.421161572933197,80.0,74.0,false
49,0.0015980906209851623,0.419128839969635,76.0,69.33333333333333,false
50,0.001582493261221923,0.42374852776527405,78.0,72.0,false
51,0.0015666809771941132,0.4183964776992798,74.0,66.66666666666666,false
52,0.0015506598648382264,0.4186491322517395,78.0,71.99999999999999,false
53,0.001534436100598051,0.41970816254615784,76.0,68.66666666666666,false
54,0.001518015939043536,0.41667906045913694,76.0,68.66666666666666,false
55,0.0015014057104595323,0.41728663444519043,80.0,74.33333333333333,false
56,0.0014846118184053487,0.4177731263637543,76.0,68.66666666666666,false
57,0.0014676407372460594,0.4183165955543518,76.0,69.33333333333333,false
58,0.00145049900965651,0.41619396209716797,76.0,70.0,false
59,0.0014331932440989938,0.4165410876274109,80.0,74.0,false
60,0.001415730112275564,0.41599725365638734,76.0,68.99999999999999,false
61,0.001398116346555964,0.417066752910614,80.0,73.99999999999999,false
62,0.0013803587373821722,0.414571715593338,76.0,69.99999999999999,false
63,0.001362464130650557,0.41389150261878965,76.0,68.66666666666666,false
64,0.0013444394250726524,0.4169097638130188,76.0,68.66666666666666,false
65,0.0013262915695155752,0.41415233492851256,76.0,68.66666666666666,false
66,0.0013080275603231024,0.41325398087501525,80.0,73.99999999999999,false
67,0.0012896544386184487,0.4131255030632019,76.0,68.66666666666666,false
68,0.0012711792875897807,0.41449790239334106,80.0,73.99999999999999,false
69,0.0012526092297595094,0.4131508815288544,76.0,69.33333333333333,false
70,0.001233951424238426,0.41297213196754456,74.0,67.33333333333333,false
71,0.0012152130639657265,0.41381298661231997,78.0,71.33333333333333,false
72,0.001196401372935997,0.41626315712928774,76.0,68.99999999999999,false
73,0.0011775236034142266,0.4107805931568146,76.0,69.33333333333333,false
74,0.0011585870331399203,0.410806257724762,76.0,70.0,false
75,0.001139598962521393,0.4137408983707428,78.0,72.0,false
76,0.001120566711821323,0.412577360868454,78.0,72.0,false
77,0.00110149761833465,0.41142181158065794,76.0,69.33333333333333,false
78,0.0010823990335599104,0.41170018196105956,74.0,67.0,false
79,0.0010632783203650931,0.4113935875892639,76.0,69.33333333333333,false
80,0.0010441428501491137,0.4084415245056152,76.0,69.33333333333333,false
81,0.0010250000000000012,0.408812050819397,76.0,68.66666666666666,false
82,0.0010058571498508886,0.41030058860778806,74.0,66.33333333333333,false
83,0.0009867216796349094,0.41006170511245726,78.0,72.0,false
84,0.0009676009664400916,0.4086697494983673,76.0,69.33333333333333,false
85,0.0009485023816653523,0.40990248799324036,76.0,69.66666666666666,false
86,0.0009294332881786793,0.41094798445701597,78.0,71.33333333333333,false
87,0.0009104010374786093,0.407598968744278,76.0,69.33333333333333,false
88,0.0008914129668600823,0.40973074913024904,76.0,68.66666666666666,false
89,0.000872476396585776,0.407076004743576,76.0,69.33333333333333,false
90,0.0008535986270640051,0.40696384191513063,74.0,67.33333333333333,false
91,0.0008347869360342757,0.4073622357845306,74.0,66.66666666666666,false
92,0.0008160485757615763,0.4077374291419983,76.0,69.33333333333333,false
93,0.000797390770240493,0.40756391763687133,74.0,66.66666666666666,false
94,0.0007788207124102218,0.4085627508163452,80.0,73.99999999999999,false
95,0.0007603455613815531,0.408588330745697,78.0,72.0,false
96,0.0007419724396768998,0.40599963426589963,76.0,69.33333333333333,false
97,0.0007237084304844271,0.40741768836975095,78.0,72.0,false
98,0.0007055605749273497,0.40732732772827146,80.0,74.66666666666666,false
99,0.0006875358693494453,0.40635563135147096,76.0,68.66666666666666,false
100,0.0006696412626178297,0.4083625829219818,78.0,71.99999999999999,false
101,0.0006518836534440382,0.4068577420711517,76.0,69.33333333333333,false
102,0.0006342698877244381,0.40582033872604373,78.0,72.0,false
103,0.0006168067559010085,0.4050149738788605,80.0,74.66666666666666,false
104,0.0005995009903434921,0.40525679230690004,80.0,74.66666666666666,false
105,0.0005823592627539424,0.4053990876674652,78.0,71.99999999999999,false
106,0.0005653881815946527,0.4041748881340027,76.0,69.33333333333333,false
107,0.0005485942895404693,0.40524609208106993,76.0,69.33333333333333,false
108,0.0005319840609564656,0.4056636965274811,76.0,69.33333333333333,false
109,0.0005155638994019503,0.40541233897209167,78.0,71.99999999999999,false
110,0.0004993401351617755,0.4057041883468628,78.0,71.33333333333333,false
111,0.00048331902280588794,0.4052817130088806,74.0,66.66666666666666,false
112,0.00046750673877807845,0.40531344890594484,74.0,66.66666666666666,false
113,0.0004519093790148391,0.40417778730392456,76.0,69.33333333333333,false
114,0.00043653295659526817,0.40595455884933473,78.0,71.33333333333333,false
115,0.0004213833994229124,0.4050194799900055,76.0,68.66666666666666,false
116,0.0004064665479404457,0.40528931736946106,74.0,67.33333333333333,false
117,0.00039178815287807127,0.40205806732177735,74.0,66.66666666666666,false
118,0.00037735387303650055,0.40302165269851686,76.0,69.33333333333333,false
119,0.0003631692731053822,0.40629403114318846,72.0,64.33333333333333,false
120,0.00034923982151800536,0.4041971123218536,74.0,66.66666666666666,false
121,0.00033557088834311645,0.40379507541656495,80.0,74.66666666666666,false
122,0.00032216774321465436,0.4039172625541687,78.0,71.99999999999999,false
123,0.0003090355533002068,0.4034463095664978,78.0,71.99999999999999,false
124,0.00029617938130896854,0.4035747981071472,78.0,71.99999999999999,false
125,0.0002836041835399702,0.4032798230648041,78.0,71.99999999999999,false
126,0.00027131480797133197,0.40244938850402834,78.0,71.99999999999999,false
127,0.0002593159923912738,0.4029944050312042,78.0,72.0,false
128,0.0002476123625716109,0.40255308151245117,78.0,71.99999999999999,false
129,0.00023620843048442655,0.40244335293769834,78.0,71.99999999999999,false
130,0.00022510859256262444,0.4016280245780945,76.0,69.33333333333333,false
131,0.00021431712800501878,0.40209746956825254,76.0,69.33333333333333,false
132,0.00020383819712662066,0.4026799154281616,76.0,69.33333333333333,false
133,0.00019367583975476025,0.40420364499092104,78.0,72.0,false
134,0.00018383397367165307,0.4041173207759857,78.0,72.0,false
135,0.00017431639310402306,0.4031746697425842,76.0,69.33333333333333,false
136,0.00016512676726035402,0.40230525970458986,78.0,72.0,false
137,0.0001562686389163415,0.4034581637382507,76.0,69.33333333333333,false
138,0.00014774542304908412,0.4022395706176758,76.0,69.33333333333333,false
139,0.00013956040552054577,0.40326728105545045,76.0,69.33333333333333,false
140,0.00013171674181079265,0.4041435766220093,76.0,69.33333333333333,false
141,0.00012421745580149554,0.4022621166706085,76.0,69.33333333333333,false
142,0.00011706543861016673,0.40305081486701966,78.0,71.99999999999999,false
143,0.00011026344747557803,0.4019213795661926,76.0,69.33333333333333,false
144,0.0001038141046947941,0.40245076179504397,78.0,71.99999999999999,false
145,9.771989661222537e-05,0.4054587411880493,76.0,69.33333333333333,false
146,9.198317266109646e-05,0.4007710313796997,76.0,69.33333333333333,false
147,8.660614445769406e-05,0.4009525740146637,76.0,69.33333333333333,false
148,8.159088494874667e-05,0.40073477029800414,76.0,69.33333333333333,false
149,7.69393276122654e-05,0.4021591639518738,76.0,69.33333333333333,false
150,7.265326571214946e-05,0.3998992049694061,76.0,69.33333333333333,false
151,6.873435160685036e-05,0.4020055246353149,76.0,69.33333333333333,false
152,6.518409611235572e-05,0.40170380115509036,76.0,69.33333333333333,false
153,6.20038679197408e-05,0.40169978737831114,76.0,69.33333333333333,false
154,5.91948930675122e-05,0.4020488774776459,76.0,69.33333333333333,false
155,5.675825446894688e-05,0.40484646320343015,76.0,69.33333333333333,false
156,5.469489149460811e-05,0.40218608498573305,76.0,69.33333333333333,false
157,5.300559961020024e-05,0.4016979098320007,78.0,71.99999999999999,false
158,5.169103006990208e-05,0.4003416872024536,78.0,71.99999999999999,false
159,5.075168966529518e-05,0.40135362863540647,76.0,69.33333333333333,false
160,5.0187940529986805e-05,0.4019297504425049,76.0,69.33333333333333,false
